利用日,注文ID,利用項目,備考,金額（税抜き）,消費税,金額（税込）
2022/06/10,az-market-10110695,PayPayモール掲載料,,2400,240,2640
2022/06/10,az-market-10110691,PayPayモール掲載料,,68,6,74
2022/06/10,az-market-10110703,PayPayモール掲載料,,82,8,90
2022/06/10,az-market-10110704,PayPayモール掲載料,,82,8,90
2022/06/10,az-market-10110702,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110711,PRオプション利用料,,360,36,396
2022/06/10,az-market-10110689,PRオプション利用料,,1550,155,1705
2022/06/10,az-market-10110688,PRオプション利用料,,184,18,202
2022/06/10,az-market-10110700,PRオプション利用料,,136,13,149
2022/06/10,az-market-10110685,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110696,PRオプション利用料,,175,17,192
2022/06/10,az-market-10110705,PRオプション利用料,,270,27,297
2022/06/10,az-market-10110698,PRオプション利用料,,525,52,577
2022/06/10,az-market-10110697,PRオプション利用料,,360,36,396
2022/06/10,az-market-10110706,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110710,PRオプション利用料,,323,32,355
2022/06/10,az-market-10110709,PRオプション利用料,,136,13,149
2022/06/10,az-market-10110693,PRオプション利用料,,100,10,110
2022/06/10,az-market-10110701,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110708,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110692,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110690,PRオプション利用料,,1550,155,1705
2022/06/10,az-market-10110707,PRオプション利用料,,136,13,149
2022/06/10,az-market-10110699,PRオプション利用料,,59,5,64
2022/06/10,az-market-10110694,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110695,PRオプション利用料,,4000,400,4400
2022/06/10,az-market-10110691,PRオプション利用料,,114,11,125
2022/06/10,az-market-10110703,PRオプション利用料,,136,13,149
2022/06/10,az-market-10110704,PRオプション利用料,,136,13,149
2022/06/10,az-market-10110702,アフィリエイト手数料,,7,1,8
2022/06/10,az-market-10110702,アフィリエイトパートナー報酬原資,,23,0,23
2022/06/10,az-market-10110711,アフィリエイト手数料,,11,1,12
2022/06/10,az-market-10110711,アフィリエイトパートナー報酬原資,,36,0,36
2022/06/10,az-market-10110689,アフィリエイト手数料,,93,9,102
2022/06/10,az-market-10110689,アフィリエイトパートナー報酬原資,,310,0,310
2022/06/10,az-market-10110692,アフィリエイト手数料,,7,1,8
2022/06/10,az-market-10110692,アフィリエイトパートナー報酬原資,,23,0,23
2022/06/10,az-market-10110690,アフィリエイト手数料,,93,9,102
2022/06/10,az-market-10110690,アフィリエイトパートナー報酬原資,,310,0,310
2022/06/10,az-market-10110707,アフィリエイト手数料,,8,1,9
2022/06/10,az-market-10110707,アフィリエイトパートナー報酬原資,,27,0,27
2022/06/09,az-market-10110662,ストアポイント原資,,35,3,38
2022/06/09,az-market-10110664,ストアポイント原資,,18,1,19
2022/06/09,az-market-10110672,ストアポイント原資,,35,3,38
2022/06/09,az-market-10110683,ストアポイント原資,,27,2,29
2022/06/09,az-market-10110423,ストアポイント原資,,20,2,22
2022/06/09,az-market-10110661,ストアポイント原資,,35,3,38
2022/06/09,az-market-10110678,ストアポイント原資,,39,3,42
2022/06/09,az-market-10110663,ストアポイント原資,,80,7,87
2022/06/09,az-market-10110665,ストアポイント原資,,57,5,62
2022/06/09,az-market-10110673,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110674,ストアポイント原資,,27,2,29
2022/06/09,az-market-10110675,ストアポイント原資,,27,2,29
2022/06/09,az-market-10110660,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110669,ストアポイント原資,,35,3,38
2022/06/09,az-market-10110276,ストアポイント原資,,20,2,22
2022/06/09,az-market-10110526,ストアポイント原資,,203,20,223
2022/06/09,az-market-10110659,ストアポイント原資,,32,3,35
2022/06/09,az-market-10110676,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110681,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110190,ストアポイント原資,,32,3,35
2022/06/09,az-market-10110235,ストアポイント原資,,96,9,105
2022/06/09,az-market-10110640,ストアポイント原資,,27,2,29
2022/06/09,az-market-10110684,ストアポイント原資,,35,3,38
2022/06/09,az-market-10110671,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110682,ストアポイント原資,,22,2,24
2022/06/09,az-market-10110658,ストアポイント原資,,45,4,49
2022/06/09,az-market-10110670,ストアポイント原資,,31,3,34
2022/06/09,az-market-10110677,ストアポイント原資,,31,3,34
2022/06/09,az-market-10110662,キャンペーン原資,,53,5,58
2022/06/09,az-market-10110664,キャンペーン原資,,26,2,28
2022/06/09,az-market-10110672,キャンペーン原資,,53,5,58
2022/06/09,az-market-10110683,キャンペーン原資,,40,4,44
2022/06/09,az-market-10110423,キャンペーン原資,,30,3,33
2022/06/09,az-market-10110661,キャンペーン原資,,53,5,58
2022/06/09,az-market-10110678,キャンペーン原資,,59,5,64
2022/06/09,az-market-10110663,キャンペーン原資,,120,12,132
2022/06/09,az-market-10110665,キャンペーン原資,,84,8,92
2022/06/09,az-market-10110673,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110674,キャンペーン原資,,40,4,44
2022/06/09,az-market-10110675,キャンペーン原資,,40,4,44
2022/06/09,az-market-10110660,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110669,キャンペーン原資,,53,5,58
2022/06/09,az-market-10110276,キャンペーン原資,,30,3,33
2022/06/09,az-market-10110526,キャンペーン原資,,305,30,335
2022/06/09,az-market-10110659,キャンペーン原資,,49,4,53
2022/06/09,az-market-10110676,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110681,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110190,キャンペーン原資,,49,4,53
2022/06/09,az-market-10110235,キャンペーン原資,,145,14,159
2022/06/09,az-market-10110640,キャンペーン原資,,40,4,44
2022/06/09,az-market-10110684,キャンペーン原資,,53,5,58
2022/06/09,az-market-10110671,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110682,キャンペーン原資,,34,3,37
2022/06/09,az-market-10110658,キャンペーン原資,,68,6,74
2022/06/09,az-market-10110670,キャンペーン原資,,48,4,52
2022/06/09,az-market-10110677,キャンペーン原資,,48,4,52
2022/06/09,az-market-10110684,PayPay決済手数料,,116,11,127
2022/06/09,az-market-10110683,PayPayあと払い決済手数料,,89,8,97
2022/06/09,az-market-10110682,カード決済手数料,,39,0,39
2022/06/09,az-market-10110681,カード決済手数料,,81,0,81
2022/06/09,az-market-10110678,カード決済手数料,,117,0,117
2022/06/09,az-market-10110677,カード決済手数料,,113,0,113
2022/06/09,az-market-10110673,ワイジェイカード・PayPayカード決済手数料,,75,0,75
2022/06/09,az-market-10110671,カード決済手数料,,81,0,81
2022/06/09,az-market-10110663,PayPay決済手数料,,268,26,294
2022/06/09,az-market-10110659,PayPay決済手数料,,107,10,117
2022/06/09,az-market-10110658,PayPay決済手数料,,15,1,16
2022/06/09,az-market-10110526,ワイジェイカード・PayPayカード決済手数料,,210,0,210
2022/06/09,az-market-10110235,ワイジェイカード・PayPayカード決済手数料,,322,0,322
2022/06/09,az-market-10110682,PayPay決済手数料,,1,0,1
2022/06/09,az-market-10110676,PayPay決済手数料,,75,7,82
2022/06/09,az-market-10110670,ワイジェイカード・PayPayカード決済手数料,,104,0,104
2022/06/09,az-market-10110661,PayPay決済手数料,,116,11,127
2022/06/09,az-market-10110660,PayPay決済手数料,,75,7,82
2022/06/09,az-market-10110658,ワイジェイカード・PayPayカード決済手数料,,135,0,135
2022/06/09,az-market-10110678,PayPay決済手数料,,20,2,22
2022/06/09,az-market-10110672,ワイジェイカード・PayPayカード決済手数料,,116,0,116
2022/06/09,az-market-10110675,PayPay決済手数料,,89,8,97
2022/06/09,az-market-10110674,PayPayあと払い決済手数料,,89,8,97
2022/06/09,az-market-10110664,PayPay決済手数料,,57,5,62
2022/06/09,az-market-10110423,PayPay決済手数料,,52,5,57
2022/06/09,az-market-10110276,PayPay決済手数料,,67,6,73
2022/06/09,az-market-10110190,PayPay決済手数料,,107,10,117
2022/06/09,az-market-10110640,カード決済手数料,,97,0,97
2022/06/09,az-market-10110669,カード決済手数料,,126,0,126
2022/06/09,az-market-10110665,カード決済手数料,,203,0,203
2022/06/09,az-market-10110662,カード決済手数料,,110,0,110
2022/06/09,az-market-10110526,PayPay決済手数料,,461,46,507
2022/06/09,az-market-10110665,PayPayモール掲載料,,105,10,115
2022/06/09,az-market-10110665,PayPayモール掲載料,,67,6,73
2022/06/09,az-market-10110663,PayPayモール掲載料,,244,24,268
2022/06/09,az-market-10110659,PayPayモール掲載料,,100,10,110
2022/06/09,az-market-10110676,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110674,PayPayモール掲載料,,82,8,90
2022/06/09,az-market-10110669,PayPayモール掲載料,,108,10,118
2022/06/09,az-market-10110677,PayPayモール掲載料,,95,9,104
2022/06/09,az-market-10110672,PayPayモール掲載料,,108,10,118
2022/06/09,az-market-10110684,PayPayモール掲載料,,108,10,118
2022/06/09,az-market-10110683,PayPayモール掲載料,,82,8,90
2022/06/09,az-market-10110682,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110662,PayPayモール掲載料,,108,10,118
2022/06/09,az-market-10110671,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110673,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110678,PayPayモール掲載料,,119,11,130
2022/06/09,az-market-10110664,PayPayモール掲載料,,53,5,58
2022/06/09,az-market-10110681,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110661,PayPayモール掲載料,,108,10,118
2022/06/09,az-market-10110658,PayPayモール掲載料,,82,8,90
2022/06/09,az-market-10110658,PayPayモール掲載料,,56,5,61
2022/06/09,az-market-10110675,PayPayモール掲載料,,82,8,90
2022/06/09,az-market-10110660,PayPayモール掲載料,,68,6,74
2022/06/09,az-market-10110670,PayPayモール掲載料,,97,9,106
2022/06/09,az-market-10110640,PayPayモール掲載料,,82,8,90
2022/06/09,az-market-10110526,PayPayモール掲載料,,610,61,671
2022/06/09,az-market-10110190,PayPayモール掲載料,,100,10,110
2022/06/09,az-market-10110276,PayPayモール掲載料,,62,6,68
2022/06/09,az-market-10110235,PayPayモール掲載料,,299,29,328
2022/06/09,az-market-10110423,PayPayモール掲載料,,62,6,68
2022/06/09,az-market-10110665,PRオプション利用料,,349,34,383
2022/06/09,az-market-10110665,PRオプション利用料,,112,11,123
2022/06/09,az-market-10110663,PRオプション利用料,,407,40,447
2022/06/09,az-market-10110659,PRオプション利用料,,332,33,365
2022/06/09,az-market-10110676,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110674,PRオプション利用料,,136,13,149
2022/06/09,az-market-10110669,PRオプション利用料,,360,36,396
2022/06/09,az-market-10110677,PRオプション利用料,,159,15,174
2022/06/09,az-market-10110672,PRオプション利用料,,360,36,396
2022/06/09,az-market-10110684,PRオプション利用料,,360,36,396
2022/06/09,az-market-10110683,PRオプション利用料,,136,13,149
2022/06/09,az-market-10110682,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110662,PRオプション利用料,,360,36,396
2022/06/09,az-market-10110671,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110673,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110678,PRオプション利用料,,488,48,536
2022/06/09,az-market-10110664,PRオプション利用料,,175,17,192
2022/06/09,az-market-10110681,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110661,PRオプション利用料,,360,36,396
2022/06/09,az-market-10110658,PRオプション利用料,,136,13,149
2022/06/09,az-market-10110658,PRオプション利用料,,92,9,101
2022/06/09,az-market-10110675,PRオプション利用料,,136,13,149
2022/06/09,az-market-10110660,PRオプション利用料,,114,11,125
2022/06/09,az-market-10110670,PRオプション利用料,,323,32,355
2022/06/09,az-market-10110640,PRオプション利用料,,136,13,149
2022/06/09,az-market-10110526,PRオプション利用料,,1016,101,1117
2022/06/09,az-market-10110190,PRオプション利用料,,332,33,365
2022/06/09,az-market-10110276,PRオプション利用料,,102,10,112
2022/06/09,az-market-10110235,PRオプション利用料,,995,99,1094
2022/06/09,az-market-10110423,PRオプション利用料,,102,10,112
2022/06/09,az-market-10110672,アフィリエイト手数料,,11,1,12
2022/06/09,az-market-10110672,アフィリエイトパートナー報酬原資,,36,0,36
2022/06/09,az-market-10110684,アフィリエイト手数料,,11,1,12
2022/06/09,az-market-10110684,アフィリエイトパートナー報酬原資,,36,0,36
2022/06/09,az-market-10110678,アフィリエイト手数料,,12,1,13
2022/06/09,az-market-10110678,アフィリエイトパートナー報酬原資,,40,0,40
2022/06/08,az-market-10110177,ストアポイント原資,,360,36,396
2022/06/08,az-market-10110468,ストアポイント原資,,306,30,336
2022/06/08,az-market-10110633,ストアポイント原資,,27,2,29
2022/06/08,az-market-10110653,ストアポイント原資,,28,2,30
2022/06/08,az-market-10110655,ストアポイント原資,,32,3,35
2022/06/08,az-market-10110505,ストアポイント原資,,248,24,272
2022/06/08,az-market-10110244,ストアポイント原資,,20,2,22
2022/06/08,az-market-10110367,ストアポイント原資,,273,27,300
2022/06/08,az-market-10110573,ストアポイント原資,,20,2,22
2022/06/08,az-market-10110634,ストアポイント原資,,31,3,34
2022/06/08,az-market-10110639,ストアポイント原資,,32,3,35
2022/06/08,az-market-10110641,ストアポイント原資,,91,9,100
2022/06/08,az-market-10110635,ストアポイント原資,,22,2,24
2022/06/08,az-market-10110647,ストアポイント原資,,28,2,30
2022/06/08,az-market-10110648,ストアポイント原資,,32,3,35
2022/06/08,az-market-10110652,ストアポイント原資,,27,2,29
2022/06/08,az-market-10110654,ストアポイント原資,,32,3,35
2022/06/08,az-market-10110225,ストアポイント原資,,162,16,178
2022/06/08,az-market-10110098,ストアポイント原資,,40,3,43
2022/06/08,az-market-10110191,ストアポイント原資,,330,33,363
2022/06/08,az-market-10110202,ストアポイント原資,,203,20,223
2022/06/08,az-market-10110590,ストアポイント原資,,408,40,448
2022/06/08,az-market-10110642,ストアポイント原資,,273,27,300
2022/06/08,az-market-10110645,ストアポイント原資,,11,1,12
2022/06/08,az-market-10110646,ストアポイント原資,,32,3,35
